,0,1,2,3,4,5,6,7
487,"8,1",,Faustine Cros,Faustine CrosIvo Neefjes,"My father immortalized in family films the most beautiful moments of his life, while my mother's difficulties hit the blind spot of his images. Today, I revisit these images to tell a different story: that of a woman who sees her role as a mother take away her freedom step by step.",Documental,1h 8min,Une vie comme une autre
488,"6,2",,Carlota Pereda,Carlota Pereda,Una adolescente con sobrepeso es acosada por un grupo de chicas geniales junto a la piscina mientras está de vacaciones en su pueblo. El largo camino a casa cambiará el resto de su vida.,"Drama
Terror
Suspense",1h 39min,Cerdita
489,"6,2",,Nely Reguera,Nely RegueraEduard SolaValentina Viso,"Una doctora jubilada decide viajar como voluntario a un campo de refugiados griego. Cuando conoce al joven Ahmed, los límites entre la necesidad de cuidar a alguien y sentirse útil comienzan a desvanecerse.",Drama,1h 39min,La voluntaria
490,"7,0",,Ridha Behi,Ridha Behi,"Andrea Licari, a Tunisian of Italian descent now 60 years of age, has become an accomplished author, college professor and a leading thinker in Rome. Today, Andrea finds himself facing the most challenging time of his life.",Drama,1h 26min,The Island of Forgiveness
491,"6,9",,Liju Krishna,Liju Krishna,"The coming of age drama portray the relentless pursuit of the layman, the oppressed section of society who is in a constant struggle and fight to reclaim their unique identity and rightful place in a world meant for all.","Acción
Drama
Suspense",2h 25min,Padavettu
492,"6,8",,Mikey Murray,Mikey Murray,"Lucy, a disillusioned office clerk who lives in a dysfunctional relationship with her slovenly partner Paul, is surprised to find herself on the cusp of a none-too-secret affair with her new work colleague, Daniel. The thrill of the chase for a shred of affection takes her mind off her problematic life but she's not sure that she'll ever leave Paul, or that sex with s... Leer todo","Comedia
Drama",1h 30min,Mind-Set
493,"6,1",,Sarath Menon,Sarath Menon,"Karthi and Sidhu live with their mother. As a family, how they face life and deal with all the challenges thrown at them is what forms the crux of the story.","Drama
Suspense",2h 37min,Veyil
494,"4,9",,João Mário Grilo,Inês BarreirosDulce Maria CardosoJoão Mário Grilo,,Drama,1h 27min,Campo de Sangue
495,"5,9",,Beata Parkanová,Beata Parkanová,"The film follows the story of the married couple Václav and Vera, who gave their word to each other that they would always stand by themselves and not cross their moral boundaries. But the Soviet occupation of 1968 puts their mutual promise to the difficult test.",Drama,1h 44min,Slovo
496,"2,8",,Amy Hesketh,Amy Hesketh,Un camionero intenta reconectarse con su familia matando a mujeres que le recuerdan a su exesposa.,"Drama
Terror
Suspense",1h 36min,Rucker
497,"8,3",,Prashanth Neel,Prashanth Neel,"En los campos de oro de Kolar, el nombre de Rocky infunde miedo en sus enemigos. Mientras sus aliados lo admiran, el gobierno lo ve como una amenaza. Rocky debe luchar contra las amenazas de todos lados por la supremacía indiscutible.","Acción
Crimen
Drama",2h 46min,K.G.F: Chapter 2
498,"5,0",,Farhad Samji,Tasha Bhambra,Una directora en ciernes intenta investigar a un gánster despiadado para hacer una película sobre gansterismo. Pero sus intentos secretos de llevar a cabo la investigación fallan cuando la atrapan por husmear.,"Acción
Comedia
Crimen",2h 27min,Bachchhan Paandey
499,"6,4",,Petr Václav,Petr Václav,"Buscando trabajo como violinista, Josef entra en la órbita de una joven rica. Ella lo introduce en una existencia hedonista libre de intolerancia religiosa. Josef recibe un encargo increíble: escribir una ópera para el San Carlo.","Biografía
Drama
Historia",2h 10min,Il Boemo
500,"6,3",,Olivia Wilde,Katie Silberman,"Un ama de casa de los años 50, que vive con su marido en una utópica comunidad experimental, empieza a preocuparse de que su glamurosa empresa pueda esconder inquietantes secretos.","Drama
Misterio
Suspense",2h 3min,"No te preocupes, querida"
501,"5,8",,Shakun Batra,Shakun Batra,Te lleva en un viaje a las complejidades profundamente arraigadas de las relaciones humanas modernas.,"Drama
Romance",2h 28min,Gehraiyaan
502,"3,7",,Wilfred La Salle,Wilfred La Salle,Mark Brody se embarca en un viaje para llevar a los criminales ante la justicia.,"Acción
Crimen
Drama",1h 29min,Graves
503,"5,9",,Barrington Marson,Barrington Marson,A mobster must save his family from paying the ultimate price for his sins when a killer from his past is on a sworn mission to wipe each one of them out.,"Acción
Crimen
Drama",1h 43min,Abiding
504,"5,7",,Anton Megerdichev,Sergei BodrovKseniya DatnovaAleksei Ivanov,"The 15th century. Sent to remote Parma by the Grand Prince of Moscow, prince Yermolay tells his son Mikhail about his dream: to create a grand princedom that would unite the peoples inhabiting these lands. Soon Yermolay is killed in the battle against the rebellious local tribes, the Voguls. His heir Mikhail finds himself in the middle of two worlds - the Grand Duchy ... Leer todo",Drama,2h 40min,Serdtse parmy
505,"5,2",,Mykel Shannon Jenkins,Mykel Shannon Jenkins,"A broken man finds the one thing he can't live without only to lose it. He can't bring back the woman he loves, but he can cover the ground with the blood of his enemy.",Drama,1h 27min,Octopus Pot
506,"3,6",,Michal Wegrzyn,Marcin Gutkowski,"Un ladrón de poca monta y su mejor amigo son contratados para robar a un rico hombre de negocios, pero las cosas comienzan a torcerse una vez que el trabajo está terminado.","Comedia
Crimen
Drama",1h 57min,Krime Story
507,"5,2",,Erdal Murat Aktas,Ali DundarCosku KilicGürhan Özçiftçi,La herida se costras y se convierte en identidad.,Drama,1h 56min,Her Seye Ragmen
508,"7,9",,Marwan Hamed,Ahmed Mourad,Two men team up to fight against British occupation in Egypt during the 1919 revolution.,"Acción
Drama
Historia",2h 55min,Kira & El Gin
509,"5,0",,Pierre Guillet,Timothy John FosterPierre GuilletLea Nayeli,A young transgender woman escapes her troubled home to find solace in a dilapidated boatyard.,Drama,1h 43min,Bristol Fashion
510,"7,4",,Rodrigo Arnaz,Rodrigo Arnaz,"A single parent musician battles every day to communicate with his autistic son through music, until one day the child´s mother shows up after eight years of absence, only to reveal a secret that he might change his life as he knows.",Drama,2h 5min,La Vida en el Silencio
511,"6,3",,Upi Avianto,Upi Avianto,"Alana se separó de sus padres y fue adoptada por una mujer rica. Al llegar a la edad adulta, descubre la verdad sobre su origen.","Acción
Aventura
Drama",2h 15min,Sri Asih
512,"6,7",,Venu Udugula,Venu Udugula,Set against the backdrop of the Naxal movement in 1990s Telangana,"Acción
Drama
Romance",2h 31min,Virata Parvam
513,"5,6",,Krystin Ver Linden,Krystin Ver Linden,"Una esclava en el sur antes de la guerra escapa de su plantación aislada, solo para descubrir una realidad impactante que se encuentra más allá de la línea de árboles.","Crimen
Drama
Suspense",1h 40min,Alice: descubriendo la libertad
514,"6,4",,Mikel Gurrea,Mikel Gurrea,"Elena e Iván. A punto de tener su primer hijo, deciden dejar la ciudad y trasladarse al campo para restablecer la plantación de corcho.","Drama
Suspense",1h 56min,Suro
515,"5,8",,Wissam Smayra,Mariam Abo-Ouf,"Una cena se desarrolla entre un pequeño grupo de amigos quienes acceden a dejar sus teléfonos desbloqueados sobre la mesa, revelando interacciones jugosas y secretos oscuros.","Comedia
Drama
Romance",1h 39min,Perfectos desconocidos en el Líbano
516,"7,0",,Robert Eggers,Sjón,Un joven príncipe vikingo se embarca una cruzada para vengar el asesinato de su padre.,"Acción
Aventura
Drama",2h 17min,El hombre del norte
517,"6,9",,Dhanakumar,Siddharth Mahesh,"Vikram, a man on a mission to capture an evil mastermind who destroyed his family and is also a threat to the country.",Drama,2h 25min,Garuda
518,"6,8",,Jean-Laurent Chautems,Jean-Laurent ChautemsIsabel Luca,"To avoid facing her heavy past, a young woman with a borderline personality tries to seduce her strange neighbor. A singular love story between these two lonely and wounded souls is born, but will it be enough to save them from themselves?",Drama,1h 32min,Chroma
519,"7,3",,Robin Pront,Robin ProntKevin Meul,"Frank Verstraeten, un genio informático con buen olfato para los negocios, tiene una fascinación por la vida nocturna. Su próximo objetivo está claro: montar una discoteca que no solo supere a la competencia, sino que la humille.",Biografía,2h 18min,Zillion
520,"4,7",,David Asavanond,Philip Gelatt,"A modern love story set in the near future where an AI building is powered by human feelings. Due to a software glitch, it falls in love with a real girl, escapes the building into the body of a real man, and tries to win her affections.","Drama
Romance
Ciencia ficción",1h 35min,AI Love You
521,"5,3",,Talia Osteen,Tate Hanyok,"Avery, una adolescente con tendencia al perfeccionismo, recluta a su amigo Larson para que la ayude a prepararse para su primera vez con su novio a larga distancia.",Comedia,1h 30min,Sex Appeal
522,"6,0",,Stephanie Allynne,Lauren Pomerantz,"Lucy y Jane han sido mejores amigas toda su vida. Pero cuando Lucy se embarca en un viaje personal, enfrentará la prueba a su amistad y al sentido de sí misma, en un camino que quizás no esté del todo preparada para tomar.","Comedia
Drama
Romance",1h 26min,¿Todo bien?
523,"7,0",,Akin Omotoso,Arash Amel,Basado en la historia de la vida real sobre la familia que produjo el primer trío de hermanos en convertirse en campeones de la NBA en la historia de la liga.,"Biografía
Drama
Deporte",1h 53min,Superación: La historia de la familia Antetokounmpo
524,"6,5",,Reid Carolin,Reid Carolin,"Dos ex miembros de los Rangers del ejército se emparejan involuntariamente en el viaje de su vida. Briggs y Lulu, una belga del Malinois, corren a lo largo de la costa del Pacífico para llegar a tiempo al funeral de un compañero soldado.","Comedia
Drama",1h 41min,Dog. Un viaje salvaje
525,"7,5",,Halder Gomes,Halder Gomes,"Johannes Van Almeida, a painter who was just released from prison, wants to start his life anew, but everything changes when art dealer Antoinette and international actress in crisis Florence Lizz get in his way.",Drama,2h 15min,Vermelho Monet
526,"5,3",,Mariama Diallo,Mariama Diallo,"Dos mujeres afroamericanas empiezan a compartir experiencias inquietantes en una universidad en Nueva Inglaterra, predominantemente poblada por blancos.","Drama
Terror
Misterio",1h 38min,Master
527,"5,3",,Nagesh Kukunoor,Nagesh Kukunoor,"Plagued by seemingly endless bad luck, including the accidental death of her fiance, a young woman trains to compete as a sharpshooter at the national level.",Drama,2h 10min,Good Luck Sakhi
528,"8,7",,Jordan-Kane Lewis,Lucy Ingram,A hitman's life becomes more complicated after an easy job takes a turn for the worse.,"Acción
Crimen
Drama",1h 2min,A Touch of Vengeance
529,"8,1",,Vineeth Sreenivasan,Vineeth Sreenivasan,"Arun Neelakandan, estudiante de ingeniería recién incorporado a KC Tech, conoce a Darshana y se enamora de ella. Esta película sigue a Arun desde su infancia a su edad adulta.","Drama
Musical
Romance",2h 52min,Hridayam
530,"5,8",,Alberto De Michele,Alberto De Michele,"Pasquale, an old crook who lost his fortune to gambling, organizes his last big heist and reunites The Wolves, a gang of North-Italian fairground operators who moonlight as thieves. The robbery of a money truck - transporting 12 million euros in cash - could be a good pension for everybody, and secure the legacy of their old-school craftsmanship.",Drama,1h 21min,The Last Ride of the Wolves
531,"7,4",,Chethan Kumar,Chethan Kumar,"James also called Santhosh Kumar, who works as a manager in a security company and finds himself up against the big bad guys.","Acción
Comedia
Drama",2h 29min,James
532,"5,7",,Ömer Faruk Sorak,Ali Kobanbay,It follows a man as he gets an epiphany in a repair shop and ends up becoming a mechanic's apprentice.,Comedia,1h 30min,Kendi Yolumda
533,"5,0",,Emir Khalilzadeh,Baki Ilhan,"""Devotos"" es un grupo que se organizó para proteger un secreto importante de los turcos después de conquistar Estambul. Los devotos se involucran en una dura lucha contra las fuerzas oscuras que luchan por capturar este secreto.",Acción,1h 52min,Guerra de sombras
534,"5,7",,Amanda Kramer,Amanda Kramer,Los recién casados Suse y Arthur se convierten en la peligrosa obsesión de una pandilla de greasers que despierta un dormido dilema en la identidad sexual de la pareja.,"Drama
Musical",1h 35min,Please Baby Please
535,"7,8",,Joshy Lee,Joshy LeeLuciano Piero D'Amato,"The backward system of society pushes another dream-filled boy to the curb, with his aspiration suppressed, he is at risk of falling into the attractive arms of gang life.",Crimen,1h 36min,Boy in the Corner
536,"5,8",,Hüseyin Tabak,Florian David Fitz,"Cuando el hijo de Ben decide vivir como una niña de ahora en adelante, su mundo se pone patas arriba y la relación con su familia se pone a prueba.","Comedia
Drama",1h 42min,El vestido de Oskar
537,"7,0",,Ajay Devgn,Sandeep Kewlani,"Gira en torno al Capitán Vikrant Khanna, un prodigio de la aviación, cuyo vuelo toma un rumbo misterioso después de despegar de un destino internacional.","Drama
Suspense",2h 25min,Runway 34
538,"4,6",,Claudio Fragasso,Rossella DrudiClaudio Fragasso,A martial arts champion with a first degree diabetes mellitus was passionate to fighting. The losing of the title during the Karate World Championships made him collapse to the ground at the end of the match to diabetic coma.,Acción,1h 25min,Karate Man
539,"4,1",,Sri Ganesh,Sri Ganesh,Two disparate men meeting by accident and the friendship they develop.,"Acción
Drama
Suspense",2h 27min,Kuruthi Aattam
540,"4,3",,Babu Yogeswaran,Babu Yogeswaran,An honest police officer gets in to a conflict with Rana. Their enmity worsens when Tamilarasan refuses to obey Rana's order in a critical situation.,"Acción
Drama
Suspense",2h 16min,Tamilarasan
541,"3,8",,Koratala Siva,Koratala Siva,"Touted to be a socio-political actioner, the plot revolves around a middle-aged Naxalite-turned-social reformer who launches a fight against the Endowments Department over misappropriation of temple funds and donations.","Acción
Drama",2h 32min,Acharya
542,"7,1",,Rian Johnson,Rian Johnson,El famoso detective sureño Benoit Blanc viaja a Grecia para su último caso.,"Comedia
Crimen
Drama",2h 19min,Puñales por la espalda: El misterio de Glass Onion
543,"6,4",,Felix Herngren,Felix Herngren,"On a RV journey from Sweden to Switzerland, five different people come together to tend to an elderly man's last wishes. Cross-generational friendships are developed, An autumn romance is kindled and life-changing decisions are made.","Comedia
Drama",1h 50min,Dag för dag
544,"6,5",,Carly Stone,Alexandra Weir,"After being raised in the wilderness, a teenage girl moves to the city hoping for a normal life with her anything but normal mother.",Drama,1h 30min,North of Normal
545,"7,0",,Chandra Keerthi,Asg,"When greed takes over the minds of people in the slum, the stolen antique figurine, linked to Indian Mythology, comes to spotlight. What will happen next?","Comedia
Drama
Misterio",2h 10min,Tootu Madike
546,"7,7",,Simão Cayatte,Simão Cayatte,"André, 13 años, y su padre se ganan la vida perforando pozos de agua en la desolada región del Alentejo. Cuando su padre desaparece de repente, André recurre a Sandra, la única vecina en kilómetros a la redonda, para encontrarlo.",Drama,1h 31min,Vadio
547,"4,4",,Rana Ranbir,Rana Ranbir,"Stray, poor, idle, addicted common people can be found easily around us. The politicians and system treat them as puppets. Such people are not considered as human beings. Most of their questions can't be solved but they themselves are a big question for society. These ""unimportant"" people either get trapped or become revolutionary for the society. Revolutionary people... Leer todo","Comedia
Drama",2h 6min,Posti
548,"7,4",,Brett Gregory,Brett Gregory,"Mientras el contagio cae sobre Gran Bretaña, y millones reflexionan sobre sus vidas, un profesor de inglés afligido intenta recuperar fragmentos de su yo destrozado dentro de las catedrales, canales y grietas del Gran Manchester.","Drama
Misterio",1h 38min,Nobody Loves You and You Don't Deserve to Exist
549,"7,4",,Simon Curtis,Julian Fellowes,La familia Crawley emprende un gran viaje al sur de Francia para descubrir el misterio de la villa recién heredada de la condesa viuda.,"Drama
Romance",2h 4min,Downton Abbey: Una nueva era
550,"4,9",,Richard Burgin,Richard Burgin,"Tras vivir con el estrés de la enfermedad crónica de su madre y ser mordido por una rata en su casa, un joven autista empieza a convertirse lentamente en una rata.","Drama
Terror",1h 38min,Fang
551,"5,8",,Kristina LaFerne Roberts,Kristina LaFerne Roberts,"Lauren Thomas is turning 40 and no one is more excited than her. She is married to an amazing husband, a true provider and father: Andrew Thomas. Andrew's brother, Franklin, is in a wheelchair due to a military attack. His wife, Mahogany, is currently pregnant with their first child. The two couples, along with three other couples and a few friends, are celebrating La... Leer todo",Drama,2h 2min,I Wish I Never Met You
552,"7,7",,Yorgos Lanthimos,Yorgos Lanthimos,"Silent short film, set on the Greek Cycladic island of Tenos. A woman in black is mourning inside a simple house. Reality blends with dreamy imagination, and tradition with insidious desires.",Corto,30min,Vlihi
553,"7,7",,Hanung Bramantyo,Alim Sudio,"A mentally ill man faces the consequences of a corrupt Indonesian politician as he is wrongly accused of murder, and all he wishes is to see his daughter again.","Comedia
Drama
Familiar",2h 25min,Miracle in Cell No. 7
554,"6,6",,Hadrah Daeng Ratu,Arumi E.,Nico and Khadija's relationship that has a mutual heart but is hindered by the bitter story of the past and the difference in beliefs between the two.,"Drama
Romance",1h 47min,Merindu Cahaya de Amstel
555,"5,6",,Russ Fulmore,Russ Fulmore,"Based on the best selling novel of the same name, And You call Yourself A Christian, a woman's new found faith is tested when an unimaginable tragedy turns her life upside down.",Drama,1h 48min,And You Call Yourself a Christian
556,"6,2",,Fabio Resinaro,Mauro CaporiccioCarlo MazzottaFabio Resinaro,"The story of Pierluigi Torregiani, a Milanese jeweler who in 1979 was killed in revenge by the Armed Proletarians for Communism after killing one of their own during a robbery.",Drama,1h 33min,Ero in guerra ma non lo sapevo
557,"7,1",,Dan Trachtenberg,Patrick Aison,"El origen del Depredador en el mundo de la Nación Comanche hace 300 años. Naru, una hábil guerrera, lucha por proteger a su tribu contra uno de los primeros depredadores altamente evolucionados en aterrizar en la Tierra.","Acción
Aventura
Terror",1h 40min,Predator: La presa
558,"6,2",,Jaak Kilmi,Aidi Vallik,"Thriller ""Tagurpidi torn"" tells the story of a group of children spending their summer in a sleepy hamlet, where their only entertainment is simply hanging around and climbing in an abandoned manufacturing facility, until they are forbidden to do that. The gang's boss Kristjan and his friends Ariel, Loore, Mia-Margot and Siim decide to ignore the ban. This decision ch... Leer todo",Drama,1h 35min,Tagurpidi torn
559,"7,0",,Carla Simón,Carla Simón,"La vida de una familia de cultivadores de melocotones en un pequeño pueblo de Cataluña cambia cuando muere el dueño de su gran finca y su heredero vitalicio decide vender la tierra, amenazando repentinamente su sustento.",Drama,2h,Alcarràs
560,"7,0",,Harshavardhan Kulkarni,Suman Adhikary,Shardul Thakur Flaglot and Suman Singh enter into a marriage of convenience but chaos ensues when her unhinged girlfriend comes to stay with them.,"Crimen
Drama",2h 27min,Badhaai Do
561,"6,4",,Santi Trullenque,Agustí FranchSanti Trullenque,"En el crudo invierno de 1943, Sara y Antoni esconden en casa a una familia judía. Ante el acecho de los nazis, Sara tendrá que enfrentarse a sus propias contradicciones y decidir si obedece a la razón o a lo que le dicta su corazón.",Drama,1h 56min,El frío que quema
562,"6,8",,Sérgio Graciano,João Matos,"The story of a true Portuguese hero. For himself he asked nothing, for the country all.",Biografía,1h 55min,Salgueiro Maia - O Implicado
563,"7,2",,Michael Glover Smith,Michael Glover Smith,"As various members of the Frank family come together for a college graduation party in Chicago, they find their bonds being tested, and strengthened, in surprising ways.","Comedia
Drama
Romance",1h 37min,Relative
564,"5,1",,Matt Leal,Matthew Festle,"When Jacob and his niece Piper are forced to move back to their old home, they slowly uncover the truth that the town has an ancient evil lurking in its Forest.","Drama
Terror
Misterio",1h 25min,ShadowMarsh
565,"7,7",,Chad Stahelski,Shay Hatten,"John Wick descubre una forma de derrotar a la Alta Mesa. Pero antes de que pueda ganar su libertad, debe enfrentarse a un nuevo enemigo con poderosas alianzas en todo el mundo y fuerzas que convierten a viejos amigos en enemigos.","Acción
Crimen
Suspense",2h 49min,John Wick 4
566,"5,5",,Nia DaCosta,Nia DaCosta,"Carol Danvers mezcla sus poderes con los de Kamala Khan y Monica Rambeau, obligándolas a trabajar juntas para salvar el universo.","Acción
Aventura
Fantasía",1h 45min,The Marvels
567,"7,0",,Sam Hargrave,Joe Russo,"Tras sobrevivir a duras penas a las graves heridas de su misión en Daca, Bangladés, Tyler Rake está de vuelta, y su equipo está listo para emprender su próxima misión.","Acción
Crimen
Suspense",2h 2min,Tyler Rake 2
568,"4,9",,John Swab,John Swab,"Doc facilita una tregua entre el Gobernador y el Cártel, intercambiando indulgencia fiscal por finanzas. Sin más tregua, Doc se ve obligado a valerse por sí mismo y a proteger la única cosa impoluta de su vida: su hija, la pequeña Dixie.","Acción
Crimen
Suspense",1h 45min,Little Dixie
569,"6,4",,Jeff Profitt,Jeff Profitt,"Best friends Leah, Jada and Shanice lose their jobs due to the economy failing in the town they live in. They each try looking for new jobs in town but can't find anyone hiring. With bills piling up and no jobs available, they struggle to make ends meet. Then one day, by chance, Leah comes across a gunrunner hiding a bag of AK-47's. Leah strikes up a deal with the gun... Leer todo","Acción
Crimen",1h 33min,Choppa City Queens
570,"5,7",,Louis Leterrier,Dan Mazeau,Dom Toretto y su familia se convierten en el objetivo del vengativo hijo del capo de las drogas Hernán Reyes.,"Acción
Aventura
Crimen",2h 21min,Fast & Furious X
571,"4,1",,Joe Cornet,Craig Hamann,Un misterioso pistolero ruso ayuda a un alguacil y a un alguacil en un enfrentamiento con una banda de forajidos sedienta de sangre conocida como Los Hellhounds que han invadido su pequeña ciudad del este de Texas.,"Acción
Drama
Del oeste",1h 20min,Tiroteo en Rio Bravo
572,"6,5",,James Mangold,Jez Butterworth,"Para recuperar un dial legendario que puede cambiar el curso de la historia, Indiana Jones tendrá que emprender otra aventura contra el tiempo. Jones y su ahijada se enfrentan a Jürgen Voller, un exnazi que trabaja para la NASA.","Acción
Aventura
Ciencia ficción",2h 34min,Indiana Jones y el dial del destino
573,"5,5",,Nia DaCosta,Nia DaCosta,"Carol Danvers mezcla sus poderes con los de Kamala Khan y Monica Rambeau, obligándolas a trabajar juntas para salvar el universo.","Acción
Aventura
Fantasía",1h 45min,The Marvels
574,"5,1",,S. Kathiresan,K.P. Thirumaaran,"Rudhran is a happy IT man living with his family until the moment his life is turned upside down. He comes upon a major criminal network including a businessman, Rudhran embarks on a mission to expose him the criminal network.","Acción
Drama
Suspense",2h 29min,Rudhran
575,"5,0",,Jonathan Salemi,Jonathan Salemi,Un traficante de marihuana del mercado negro intenta hacer una puntuación final antes de ser expulsado del negocio.,"Acción
Crimen
Suspense",1h 31min,The Last Deal
576,"6,0",,Steven Caple Jr.,Joby Harold,"Sigue durante los 90 a una nueva facción de los Transformers, los Maximals y como se unen a los Autobots como aliados en una batalla por el planeta Tierra.","Acción
Aventura
Ciencia ficción",2h 7min,Transformers: El despertar de las bestias
577,"5,2",,Giulio De Santi,Giulio De SantiTiziana Machella,Año 2161: un androide y tres empleados de una cadena de comida rápida de carne humana deben luchar contra un ejército de mutantes creados por terroristas,Acción,1h 15min,Taeter Burger
578,"5,6",,Niki Caro,Misha Green,"Mientras huye de unos peligrosos atacantes, una asesina sale de su escondite para proteger a su hija, a la que abandonó hace un tiempo atrás.","Acción
Suspense",1h 55min,La madre
579,"4,3",,Hiroshi Katagiri,Hiroshi Katagiri,"Cuando un capo es asesinado por una familia rival, su hijo Grant jura vengarse. A medida que su dolor se convierte en violencia, su mejor amigo Ray, un agente federal, hace todo lo posible para evitar que Grant se desboque.",Acción,1h 31min,End of Loyalty
580,"5,9",,Angel Manuel Soto,Gareth Dunnet-Alcocer,Un joven mexicano encuentra un escarabajo alienígena que le otorga una armadura con superpoderes.,"Acción
Aventura
Ciencia ficción",2h 7min,Blue Beetle
581,"4,3",,Todor Chapkanov,Tad Daggerhart,Un soldado retirado de las fuerzas especiales decide llevar la guerra a las calles de Amsterdam para rescatar a la hija de un amigo suyo de las garras del crimen local.,"Acción
Drama
Suspense",1h 30min,Black Lotus
582,"3,7",,Felicia Rivers,Iesha LittleFelicia Rivers,,Acción,1h 30min,The Color of Greene
583,"6,8",,Akira Amemiya,GridmanKeiichi Hasegawa,"Follows Yuta who repeatedly drew and then erased Gridman in his notebook, which he vaguely remembers. Then he decided to confess his feelings to Rikka, and their life in such a peaceful world begins to crumble with a roar.",Animación,1h 58min,Gridman Universe
584,"7,9",,James Gunn,James Gunn,"Todavía conmocionado por la pérdida de Gamora, Peter Quill reúne a su equipo para defender el universo y a uno de los suyos, una misión que podría significar el fin de los Guardianes si no tienen éxito.","Acción
Aventura
Comedia",2h 30min,Guardianes de la Galaxia Vol. 3
585,"8,6",,Joaquim Dos Santos,Phil Lord,Miles Morales emprende una aventura a través del multiverso con Gwen Stacy y un nuevo equipo de la Spider People que deben enfrentar a un poderoso villano.,"Animación
Acción
Aventura",2h 20min,Spider-Man: Cruzando el multiverso
586,"7,6",,Sriman Keerthi,Sriman Keerthi,"Mythological characters Jaya-Vijaya are born as Ajay-Vijay in the outskirts of Hyderabad city. One night, Chaitanya, an engineering student, gets trapped between these two extremists and becomes a part of their criminal activities","Acción
Crimen
Suspense",2h 12min,Raakshasa Kaavyam
587,"7,7",,Christopher McQuarrie,Bruce Geller,Séptima entrega de la saga 'Misión Imposible'.,"Acción
Aventura
Suspense",2h 43min,Misión: Imposible - Sentencia mortal. Parte Uno
588,"5,7",,Maneesh Sharma,Shridhar Raghavan,Tiger y Zoya se ven obligados a salir de sus escondites para emprender una misión que les permita limpiar sus nombres cuando un exagente del ISI los incrimina por traición.,"Acción
Aventura
Suspense",2h 35min,Tiger 3
